Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
2352134.0,2011.0,1.0,060160920022001,060160920022001
2295998.0,2011.0,1.0,060160920022001,060160920022001
3016221.0,2011.0,1.0,060160930022001,060160930022001
3003459.0,2011.0,1.0,060160940022001,060160940022001
2643383.0,2011.0,1.0,060160970022001,060160970022001
2860772.0,2011.0,1.0,060160970022005,060160970022005
2761329.0,2011.0,1.0,060160980022001,060160980022001
3173083.0,2011.0,1.0,060160980022001,060160980022001
3000259.0,2011.0,1.0,060160980022002,060160980022002
3140634.0,2011.0,1.0,060160980022003,060160980022001
2299869.0,2011.0,1.0,060160990021002,060160990021002
2367942.0,2011.0,1.0,060160990022003,060160990022003
3140511.0,2011.0,1.0,060160990022004,060160990022004
3016126.0,2011.0,1.0,060160990022004,060160990022004
2738451.0,2011.0,1.0,060160990022005,060160990022005
3139848.0,2011.0,1.0,060160990022009,060160990022009
2934185.0,2011.0,0.5,060160990022010,060160990022010
2934185.0,2011.0,1.0,060160990022010,060160990022010
2678074.0,2011.0,1.0,060160990022010,060160990022010
3154844.0,2011.0,1.0,060160990022011,060160990022011
2653813.0,2011.0,1.0,060160990022011,060160990022011
3153964.0,2011.0,1.0,060160990022013,060160990022013
3133340.0,2011.0,1.0,060160990022013,060160990022013
3133340.0,2011.0,1.0,060160990022013,06016228P003101
2768771.0,2011.0,1.0,060160990022014,060160990022014
3014466.0,2011.0,1.0,060161000022001,060161000022001
2654080.0,2011.0,1.0,060161000022004,060161000022004
3133128.0,2011.0,1.0,060161000022004,060161000022004
1757095.0,2011.0,1.0,060161000022004,060161000022004
3145844.0,2011.0,1.0,060161000022006,060161000022006
3145844.0,2011.0,1.0,060161000022006,060161000022006
1757095.0,2011.0,1.0,060161000022007,060161000022004
3002508.0,2011.0,1.0,060161000022007,060161000022007
2329832.0,2011.0,1.0,060161010021006,060161010021006
1757095.0,2011.0,1.0,060161030022002,060161030022005
2858704.0,2011.0,1.0,060161030022006,060161030022006
1957174.0,2011.0,1.0,060162000130001,060162000130001
180002.0,2011.0,1.0,060162000130001,060162000130001
2365024.0,2011.0,1.0,060162000130001,060162000130001
1554133.0,2011.0,1.0,060162000130001,060162000130001
1554133.0,2011.0,1.0,060162000130001,060162000130001
506195.0,2011.0,1.0,060162000130001,060162000130001
2093883.0,2011.0,1.0,060162000130001,060162000130001
2618726.0,2011.0,1.0,060162010170001,060162010170001
2316449.0,2011.0,1.0,060162010170001,060162010170001
2202848.0,2011.0,1.0,060162010170001,060162010170001
2671435.0,2011.0,1.0,060162010170001,060162010170001
2236608.0,2011.0,1.0,060162010170001,060162010170001
2241561.0,2011.0,1.0,060162010170001,060162010170001
2276508.0,2011.0,1.0,060162010170001,060162010170001
2222264.0,2011.0,1.0,060162010170001,060162010170001
505456.0,2011.0,1.0,060162010170001,060162010170001
2222264.0,2011.0,1.0,060162010170001,060162010170001
2195779.0,2011.0,1.0,060162010170002,060162010170002
2404022.0,2011.0,1.0,060162010170002,060162010170002
2195779.0,2011.0,1.0,060162010170002,060162010170002
2215182.0,2011.0,1.0,060162010170002,060162010170002
2263932.0,2011.0,1.0,060162010170002,060162010170002
2270055.0,2011.0,1.0,060162010170002,060162010170002
2101674.0,2011.0,1.0,060162010170002,060162010170002
2216298.0,2011.0,1.0,060162010170002,060162010170002
2197625.0,2011.0,1.0,060162010170002,060162010170002
2232064.0,2011.0,1.0,060162090170001,060162090170001
2256634.0,2011.0,1.0,060162090170001,060162090170001
2264449.0,2011.0,1.0,060162090170001,060162090170001
2612820.0,2011.0,1.0,060162090170001,060162090170001
511970.0,2011.0,1.0,060162090170001,060162090170001
2619478.0,2011.0,1.0,060162090170001,060162090170001
2256952.0,2011.0,1.0,060162090170001,060162090170001
2155863.0,2011.0,1.0,060162090170001,060162090170001
2293339.0,2011.0,1.0,060162090170001,060162090170001
1030745.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2210545.0,2011.0,1.0,060162090170002,060162090170002
2456164.0,2011.0,1.0,060162090170002,060162090170002
2456159.0,2011.0,1.0,060162090170002,060162090170002
2208931.0,2011.0,1.0,060162090170002,060162090170002
2210880.0,2011.0,1.0,060162090170002,060162090170002
2227012.0,2011.0,1.0,060162090170002,060162090170002
2671435.0,2011.0,1.0,060162120160001,060162120160001
1121427.0,2011.0,1.0,060162120160002,060162120160002
2201796.0,2011.0,1.0,060162120160002,060162120160002
1349919.0,2011.0,1.0,060162340160001,060162340160001
2265094.0,2011.0,1.0,060162340160001,060162340160001
2240337.0,2011.0,1.0,060164010260001,060164010260001
2277755.0,2011.0,1.0,060164010260001,060164010260001
2664897.0,2011.0,1.0,060164010262003,060164010262003
3133395.0,2011.0,0.5,060164010262005,060164010262005
2862892.0,2011.0,1.0,070161040022005,070161040022005
3003804.0,2011.0,1.0,070161040022005,070161040022005
3203535.0,2011.0,1.0,070161090022002,070161090022002
3203537.0,2011.0,1.0,070161090022002,070161090022002
3016467.0,2011.0,1.0,070161090022002,070161090022002
2850466.0,2011.0,1.0,070161090022002,070161090022002
3231952.0,2011.0,1.0,070161110022001,070161110022001
2433950.0,2011.0,1.0,070161110022006,070161110022006
3145007.0,2011.0,1.0,070161110022006,070161110022006
2864727.0,2011.0,1.0,070161110022006,070161110022006
3124683.0,2011.0,1.0,070161170022002,070161170022002
3124683.0,2011.0,1.0,070161170022002,070161170022002
2864953.0,2011.0,1.0,070161170022004,070161170022004
3123196.0,2011.0,1.0,070161250022003,070161250022003
3113621.0,2011.0,1.0,070161250022004,070161250022004
250767.0,2011.0,1.0,070161275021001,070161275021001
250767.0,2011.0,1.0,070161275021001,070161275021001
3121736.0,2011.0,1.0,070161280022002,070161280022002
2562338.0,2011.0,1.0,070161280022002,070161280022002
2249480.0,2011.0,1.0,070161300021002,070161300021002
3188891.0,2011.0,1.0,070161300021003,070161300021003
2852591.0,2011.0,1.0,070161300022020,070161300022020
2368196.0,2011.0,1.0,070161320022001,070161320022001
2451933.0,2011.0,1.0,070161320022001,070161320022001
2678815.0,2011.0,1.0,070161320022003,070161320022001
3032555.0,2011.0,1.0,070161320022003,070161320022003
2933117.0,2011.0,1.0,070161320022003,070161320022003
3034326.0,2011.0,1.0,070161320022003,070161320022003
3380633.0,2011.0,1.0,070161400022005,070161400022005
3240035.0,2011.0,1.0,070161435021003,070161435021003
3240197.0,2011.0,1.0,070161435022001,070161435022001
3240198.0,2011.0,1.0,070161435022006,070161435022006
3016350.0,2011.0,1.0,070161435022010,070161435022010
2675024.0,2011.0,1.0,070161440022004,070161440022004
2632280.0,2011.0,1.0,070161440022007,070161440022007
3443559.0,2011.0,1.0,070161440022009,070161440022009
2426237.0,2011.0,1.0,070161440022009,070161440022009
3443559.0,2011.0,1.0,070161440022010,070161440022010
1637451.0,2011.0,1.0,070161450021001,070161450021001
937281.0,2011.0,1.0,070161470021001,070161470021001
2381087.0,2011.0,1.0,070161470021001,070161470021001
2789542.0,2011.0,1.0,070161470021001,070161470021001
2789542.0,2011.0,1.0,070161470021001,070162050616105
