Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
4726486,2018,1,041012050252022,041012050252022
4726486,2018,1,041012050252022,041012050252022
4658175,2018,1,041012050252024,041012050252024
4728453,2018,1,041012050252024,041012050252024
4491312,2018,1,041012050252027,041012050252027
4481403,2018,1,041012050252040,041012050252040
4485918,2018,1,041012050252040,041012050252040
4485933,2018,1,041012050252040,041012050252040
4306287,2018,1,041012050252047,041012050252047
4482976,2018,1,041012050252047,041012050252047
4485951,2018,1,041012050252047,041012050252047
4710595,2018,1,041012050252047,041012050252047
4312800,2018,1,041012050252054,041012050252054
4705665,2018,1,041012050252054,041012050252054
4546091,2018,1,041012050252059,041012050252059
2851814,2018,1,041012050252086,041012050252086
2860938,2018,1,041012050252086,041012050252086
4659991,2018,1,041012050252086,041012050252086
4659991,2018,1,041012050252086,041012050252086
4659991,2018,1,041012050252086,041012050252086
4082752,2018,1,041012050250004,041012050253075
3598105,2018,1,041013210262002,041013210262002
4722351,2018,1,041013210262002,041013210262002
3182588,2018,1,060160890021001,050160115000264
2865080,2018,1,050160150041011,050160150041011
2845180,2018,1,050160150041016,050160150041016
2847573,2018,1,050160150041016,050160150041016
2989597,2018,1,050160150041016,050160150041016
3461584,2018,1,050160150041016,050160150041016
3565156,2018,1,050160150041018,050160150041018
3855292,2018,1,050160150041018,050160150041018
3275135,2018,1,050160150042001,050160150042001
3591262,2018,1,050160150042001,050160150042001
3654975,2018,1,050160150042001,050160150042001
3573939,2018,1,050160150042003,050160150042003
4113081,2018,1,050160150042005,050160150042005
4253389,2018,1,050160150042005,050160150042005
4306291,2018,1,050160150042005,050160150042005
4513655,2018,1,050160150042006,050160150042006
4653955,2018,1,050160150042006,050160150042006
4694683,2018,1,050160150042006,050160150042006
3972423,2018,1,050160150042007,050160150042007
4070682,2018,1,050160150042007,050160150042007
4079255,2018,1,050160150042007,050160150042007
4296823,2018,1,050160150042007,050160150042007
4380316,2018,1,050160150042007,050160150042007
3570439,2018,1,050160150042008,050160150042008
4247525,2018,1,050160150042008,050160150042008
3874403,2018,1,050160150042009,050160150042009
4114269,2018,1,050160150042009,050160150042009
4413852,2018,1,050160150042009,050160150042009
4061395,2018,1,050160150042010,050160150042010
4249073,2018,1,050160150042010,050160150042010
4649937,2018,1,050160150042010,050160150042010
3589492,2018,1,050160150042013,050160150042013
3855288,2018,1,050160150042013,050160150042013
3940370,2018,1,050160150042013,050160150042013
4068514,2018,1,050160150042013,050160150042013
4083783,2018,1,050160150042013,050160150042013
4254216,2018,1,050160150042013,050160150042013
3250082,2018,1,050160150042015,050160150042015
3462681,2018,1,050160150042015,050160150042015
3594336,2018,1,050160150042015,050160150042015
4113436,2018,1,050160150042015,050160150042015
4256381,2018,1,050160150042015,050160150042015
4692947,2018,1,050160150042015,050160150042015
3840825,2018,1,050160150042018,050160150042018
3940169,2018,1,050160150042020,050160150042020
4245825,2018,1,050160150042020,050160150042020
3867995,2018,1,050160150042023,050160150042023
4692943,2018,1,050160150042015,050160153000141
4542930,2018,1,340490730042007,050160197000087
3579588,2018,1,050160210041002,050160210041002
4310935,2018,1,050160210041002,050160210041002
3662656,2018,1,050160210041006,050160210041006
4704948,2018,1,050160210042004,050160210042004
4310935,2018,1,050160210042013,050160210042013
3576755,2018,1,050160210042015,050160210042015
3595191,2018,1,050160210042015,050160210042015
3712010,2018,1,050160210042015,050160210042015
3878656,2018,1,050160210042015,050160210042015
4065816,2018,1,050160210042015,050160210042015
2849219,2018,1,050160230021002,050160230021002
4532242,2018,1,050160230022005,050160230022005
3124140,2018,1,050160250021014,050160250021014
3143333,2018,1,050160250021015,050160250021015
4709083,2018,1,050160250021015,050160250021015
3922195,2018,1,050160250022004,050160250022004
3839088,2018,1,050160250022011,050160250022011
4253817,2018,1,050160250022011,050160250022011
3852596,2018,1,050160250022016,050160250022016
4066126,2018,1,050160250022016,050160250022016
4476583,2018,1,050160250022016,050160250022016
4648761,2018,1,050160250022016,050160250022016
4312007,2018,1,050160250022018,050160250022018
3132830,2018,1,050160260021006,050160260021006
3343541,2018,1,050160260021006,050160260021006
3672985,2018,1,050160260022001,050160260022001
3840269,2018,1,050160260022001,050160260022001
4465652,2018,1,050160260022001,050160260022001
4059849,2018,1,050160260022003,050160260022003
4468226,2018,1,050160260022003,050160260022003
4470883,2018,1,050160260022003,050160260022003
4480364,2018,1,050160270022002,050160270022002
4710518,2018,1,050160270022002,050160270022002
4311642,2018,1,050160280022002,050160280022002
4311107,2018,1,050160290022001,050160290022001
3591065,2018,1,050160290022002,050160290022002
2849386,2018,1,050160300021001,050160300021001
3129633,2018,1,050160300021001,050160300021001
4654726,2018,1,050160300022002,050160300022002
3480991,2018,1,050160310021001,050160310021001
3675058,2018,1,050160310022002,050160310022002
3838420,2018,1,050160310022002,050160310022002
3843395,2018,1,050160310022002,050160310022002
3129337,2018,1,050160340041006,050160340041006
3567498,2018,1,050160340041006,050160340041006
3575685,2018,1,050160340041006,050160340041006
2679175,2018,1,050160340041007,050160340041007
3340812,2018,1,050160340041007,050160340041007
3756948,2018,1,050160340041007,050160340041007
4723369,2018,1,050160340041007,050160340041007
3976262,2018,1,050160340042001,050160340042001
4076749,2018,1,050160340042001,050160340042001
4723363,2018,1,050160340042001,050160340042001
4723368,2018,1,050160340042001,050160340042001
4145275,2018,1,050160340042002,050160340042002
4311787,2018,1,050160340042002,050160340042002
4464479,2018,1,050160340042002,050160340042002
4469209,2018,0.5,050160340042002,050160340042002
4473247,2018,1,050160340042002,050160340042002
4481625,2018,1,050160340042002,050160340042002
4546078,2018,1,050160340042002,050160340042002
3273328,2018,1,050160340042003,050160340042003
3522482,2018,1,050160340042003,050160340042003
3671961,2018,1,050160340042003,050160340042003
3843346,2018,1,050160340042003,050160340042003
3901431,2018,1,050160340042003,050160340042003
4081097,2018,1,050160340042003,050160340042003
4087092,2018,1,050160340042003,050160340042003
4087092,2018,1,050160340042003,050160340042003
4245434,2018,1,050160340042003,050160340042003
4468966,2018,1,050160340042004,050160340042004
4479048,2018,1,050160340042004,050160340042004
4709481,2018,0.5,050160340042004,050160340042004
3363115,2018,1,050160340042005,050160340042005
3595672,2018,1,050160340042005,050160340042005
3840474,2018,1,050160340042005,050160340042005
4061742,2018,1,050160340042005,050160340042005
4061967,2018,1,050160340042005,050160340042005
4242720,2018,1,050160340042005,050160340042005
4252055,2018,1,050160340042005,050160340042005
4482955,2018,1,050160340042008,050160340042008
4490422,2018,1,050160340042008,050160340042008
4074998,2018,1,050160350021001,050160350021001
4075121,2018,1,050160350021001,050160350021001
4075122,2018,1,050160350021001,050160350021001
4245299,2018,1,050160350022001,050160350022001
4656716,2018,1,050160350022002,050160350022002
2683408,2018,1,050160390021008,050160390021008
2766519,2018,1,050160390021008,050160390021008
2850058,2018,1,050160390021008,050160390021008
3338551,2018,1,050160390021008,050160390021008
3339692,2018,1,050160390021008,050160390021008
3341750,2018,1,050160390022002,050160390022002
4464049,2018,1,050160390022002,050160390022002
4294423,2018,1,050160390022003,050160390022003
3590304,2018,1,050160390022005,050160390022005
4085933,2018,1,050160390022005,050160390022005
4310536,2018,1,050160390022005,050160390022005
4310700,2018,1,050160390022005,050160390022005
4310974,2018,1,050160390022005,050160390022005
4464390,2018,1,050160390022005,050160390022005
4465656,2018,1,050160390022005,050160390022005
4527022,2018,1,050160390022005,050160390022005
4650263,2018,1,050160390022005,050160390022005
4656725,2018,1,050160390022005,050160390022005
3160228,2018,1,050160390022007,050160390022007
3592374,2018,1,050160390022007,050160390022007
3723507,2018,1,050160390022007,050160390022007
3341085,2018,1,050160540041001,050160540041001
3356196,2018,1,050160540041001,050160540041001
3356210,2018,1,050160540041001,050160540041001
2853004,2018,1,050160540041012,050160540041012
3144622,2018,1,050160540041012,050160540041012
3176362,2018,1,050160540041012,050160540041012
3353361,2018,1,050160540041012,050160540041012
3484278,2018,1,050160540041012,050160540041012
2680938,2018,1,050160540041018,050160540041018
2999949,2018,1,050160540041018,050160540041018
3020630,2018,1,050160540041018,050160540041018
3132461,2018,1,050160540041018,050160540041018
3143479,2018,1,050160540041018,050160540041018
3173060,2018,1,050160540041018,050160540041018
3400538,2018,1,050160540041018,050160540041018
3566492,2018,1,050160540041018,050160540041018
4692700,2018,1,050160540041018,050160540041018
3133017,2018,1,050160540041019,050160540041019
2922662,2018,1,050160540041020,050160540041020
4185469,2018,1,050160540042002,050160540042002
4484422,2018,1,050160540042002,050160540042002
4654894,2018,1,050160540042002,050160540042002
3597333,2018,1,050160540042003,050160540042003
4329860,2018,1,050160540042003,050160540042003
4469192,2018,1,050160540042003,050160540042003
4650451,2018,1,050160540042003,050160540042003
4576588,2018,1,050160540042005,050160540042005
3179499,2018,1,050160540042006,050160540042006
3430554,2018,1,050160540042006,050160540042006
4072873,2018,1,050160540042006,050160540042006
4079570,2018,1,050160540042006,050160540042006
4250269,2018,1,050160540042006,050160540042006
4312842,2018,1,050160540042006,050160540042006
4472639,2018,1,050160540042006,050160540042006
4478429,2018,1,050160540042006,050160540042006
3725046,2018,1,050160540042007,050160540042007
3987752,2018,1,050160540042007,050160540042007
4081978,2018,1,050160540042007,050160540042007
4257126,2018,1,050160540042007,050160540042007
3274148,2018,1,050160540042008,050160540042008
3570145,2018,1,050160540042008,050160540042008
3870510,2018,1,050160540042008,050160540042008
4066537,2018,1,050160540042008,050160540042008
4303789,2018,1,050160540042008,050160540042008
4069244,2018,1,050160540042009,050160540042009
4085091,2018,1,050160540042009,050160540042009
4490273,2018,1,050160540042010,050160540042010
4490306,2018,1,050160540042010,050160540042010
4658866,2018,1,050160540042010,050160540042010
3590091,2018,1,050160540042011,050160540042011
3843247,2018,1,050160540042013,050160540042013
4707303,2018,1,050160540042013,050160540042013
3343643,2018,1,050160540042015,050160540042015
3672804,2018,1,050160540042015,050160540042015
3591413,2018,1,050160540042018,050160540042018
3597397,2018,1,050160540042018,050160540042018
3598862,2018,1,050160540042018,050160540042018
3951558,2018,1,050160540042018,050160540042018
3951602,2018,1,050160540042018,050160540042018
4061722,2018,1,050160540042018,050160540042018
4078165,2018,1,050160540042018,050160540042018
4295208,2018,1,050160540042018,050160540042018
4651476,2018,1,050160540042018,050160540042018
4652893,2018,1,050160540042018,050160540042018
4653604,2018,1,050160540042018,050160540042018
3592109,2018,1,050160540042022,050160540042022
3811228,2018,1,050160540042022,050160540042022
3876194,2018,1,050160540042022,050160540042022
4062421,2018,1,050160540042022,050160540042022
4306031,2018,1,050160540042022,050160540042022
4333303,2018,1,050160540042022,050160540042022
4473583,2018,1,050160540042022,050160540042022
3459505,2018,1,050160540042023,050160540042023
3125152,2018,1,050160540042026,050160540042026
3873968,2018,1,050160540042026,050160540042026
4483344,2018,1,050160540042026,050160540042026
3290559,2018,1,050160540042027,050160540042027
3291351,2018,1,050160540042027,050160540042027
4092114,2018,1,050160540042028,050160540042028
4146085,2018,1,050160540042028,050160540042028
4255068,2018,1,050160540042028,050160540042028
4311954,2018,1,050160540042028,050160540042028
4486330,2018,1,050160540042028,050160540042028
2843465,2018,1,050160540042029,050160540042029
4065199,2018,1,050160540042029,050160540042029
4253847,2018,1,050160540042029,050160540042029
3497057,2018,1,050160540042030,050160540042030
3838129,2018,1,050160540042030,050160540042030
4070690,2018,1,050160540042030,050160540042030
4298366,2018,1,050160540042030,050160540042030
4650164,2018,1,050160540042030,050160540042030
4071527,2018,1,050160540042031,050160540042031
3341419,2018,1,050160570021004,050160570021004
3567403,2018,1,050160570021004,050160570021004
3845376,2018,1,050160570022002,050160570022002
4061332,2018,1,050160570022002,050160570022002
4068060,2018,1,050160570022002,050160570022002
4085976,2018,1,050160570022002,050160570022002
4086243,2018,1,050160570022002,050160570022002
4247572,2018,1,050160570022002,050160570022002
4534057,2018,1,050160570022002,050160570022002
3644289,2018,1,050160570022005,050160570022005
3847715,2018,1,050160570022005,050160570022005
4466886,2018,1,050160570022005,050160570022005
3706707,2018,1,050160570022008,050160570022008
4311190,2018,1,050160570022008,050160570022008
4470477,2018,0.5,050160570022008,050160570022008
4648422,2018,1,050160570022008,050160570022008
3068005,2018,1,050160590041010,050160590041010
3505925,2018,1,050160590041010,050160590041010
3837758,2018,1,050160590041010,050160590041010
4262901,2018,1,050160590041010,050160590041010
4481444,2018,1,050160590041010,050160590041010
2661923,2018,1,050160590041012,050160590041012
2667622,2018,1,050160590041012,050160590041012
3003868,2018,1,050160590041012,050160590041012
3124947,2018,1,050160590041012,050160590041012
3341453,2018,1,050160590041012,050160590041012
4660479,2018,1,050160590041012,050160590041012
2851798,2018,1,050160590041016,050160590041016
3000052,2018,1,050160590041016,050160590041016
3004621,2018,1,050160590041016,050160590041016
3141982,2018,1,050160590041016,050160590041016
3352526,2018,1,050160590041016,050160590041016
3408974,2018,1,050160590041016,050160590041016
3404339,2018,1,050160590042001,050160590042001
3430289,2018,1,050160590042001,050160590042001
4488061,2018,1,050160590042001,050160590042001
4525648,2018,1,050160590042001,050160590042001
4652341,2018,1,050160590042001,050160590042001
4077912,2018,1,050160590042002,050160590042002
4474286,2018,1,050160590042002,050160590042002
4703473,2018,1,050160590042002,050160590042002
3673151,2018,1,050160590042003,050160590042003
4066651,2018,1,050160590042003,050160590042003
4200349,2018,1,050160590042003,050160590042003
4244800,2018,1,050160590042003,050160590042003
4477078,2018,1,050160590042003,050160590042003
4736595,2018,1,050160590042003,050160590042003
3899552,2018,1,050160590042006,050160590042006
4066728,2018,1,050160590042006,050160590042006
4069239,2018,1,050160590042006,050160590042006
4311088,2018,1,050160590042006,050160590042006
4487773,2018,1,050160590042006,050160590042006
3844930,2018,1,050160590042008,050160590042008
3933221,2018,1,050160590042008,050160590042008
4071607,2018,1,050160590042008,050160590042008
4074168,2018,1,050160590042008,050160590042008
4479383,2018,1,050160590042008,050160590042008
4686686,2018,1,050160590042008,050160590042008
3678627,2018,1,050160590042009,050160590042009
4118460,2018,1,050160590042009,050160590042009
4479878,2018,1,050160590042009,050160590042009
3156627,2018,1,050160590042014,050160590042014
3645028,2018,1,050160590042014,050160590042014
3873782,2018,1,050160590042014,050160590042014
4266574,2018,1,050160590042014,050160590042014
4415567,2018,1,050160590042014,050160590042014
4479120,2018,1,050160590042014,050160590042014
4656865,2018,1,050160590042014,050160590042014
3364143,2018,1,050160590042016,050160590042016
3506242,2018,1,050160590042018,050160590042018
3598788,2018,1,050160590042018,050160590042018
4257610,2018,1,050160590042018,050160590042018
4659630,2018,1,050160590042018,050160590042018
4530958,2018,1,050160590042019,050160590042019
4656078,2018,1,050160590042019,050160590042019
4724456,2018,1,050160590042019,050160590042019
2841690,2018,1,050160620041001,050160620041001
3126892,2018,1,050160620041001,050160620041001
3141550,2018,1,050160620041001,050160620041001
3448804,2018,1,050160620041001,050160620041001
4477202,2018,1,050160620041001,050160620041001
3047041,2018,1,050160620041003,050160620041003
3048298,2018,1,050160620041003,050160620041003
3113911,2018,1,050160620041003,050160620041003
3156301,2018,1,050160620041003,050160620041003
3260610,2018,1,050160620041003,050160620041003
3682298,2018,1,050160620041003,050160620041003
4656715,2018,1,050160620041003,050160620041003
4324639,2018,1,050160620042002,050160620042002
4469603,2018,1,050160620042002,050160620042002
4647326,2018,1,050160620042002,050160620042002
3912979,2018,1,050160620042004,050160620042004
4069049,2018,1,050160620042004,050160620042004
4122399,2018,1,050160620042004,050160620042004
4475936,2018,1,050160620042004,050160620042004
4694061,2018,1,050160620042008,050160620042004
3871502,2018,1,050160620042005,050160620042005
4647105,2018,1,050160620042005,050160620042005
4711445,2018,1,050160620042008,050160620042005
3599797,2018,1,050160620042008,050160620042008
3673199,2018,1,050160620042008,050160620042008
3764519,2018,1,050160620042008,050160620042008
3899540,2018,1,050160620042008,050160620042008
4075937,2018,1,050160620042008,050160620042008
4255214,2018,1,050160620042008,050160620042008
4297663,2018,1,050160620042008,050160620042008
4296859,2018,1,050160620042009,050160620042009
4484215,2018,1,050160620042009,050160620042009
4248182,2018,1,050160620042010,050160620042010
3854425,2018,1,050160620042011,050160620042011
3871521,2018,1,050160620042011,050160620042011
4145753,2018,1,050160620042011,050160620042011
4468146,2018,1,050160620042011,050160620042011
2678127,2018,1,050160630021003,050160630021003
3004933,2018,1,050160630021003,050160630021003
3047943,2018,1,050160630021003,050160630021003
3699805,2018,1,050160630021003,050160630021003
3923231,2018,1,050160630021003,050160630021003
4075571,2018,1,050160630021003,050160630021003
4119511,2018,1,050160630021003,050160630021003
4136311,2018,1,050160630021003,050160630021003
4136474,2018,1,050160630021003,050160630021003
4345113,2018,1,050160630021003,050160630021003
4345309,2018,1,050160630021003,050160630021003
4463956,2018,1,050160630021003,050160630021003
3126354,2018,1,050160630022006,050160630022006
3554235,2018,1,050160630022006,050160630022006
3574915,2018,1,050160630022006,050160630022006
3840223,2018,1,050160630022006,050160630022006
3840293,2018,1,050160630022006,050160630022006
3840402,2018,1,050160630022006,050160630022006
3845375,2018,1,050160630022006,050160630022006
3908631,2018,1,050160630022006,050160630022006
4063610,2018,1,050160630022006,050160630022006
4076219,2018,1,050160630022006,050160630022006
4085540,2018,1,050160630022006,050160630022006
4249991,2018,1,050160630022006,050160630022006
4251857,2018,1,050160630022006,050160630022006
4312992,2018,1,050160630022006,050160630022006
4480570,2018,1,050160630022011,050160630022006
4481447,2018,1,050160630022006,050160630022006
4487601,2018,1,050160630022006,050160630022006
4659988,2018,0.5,050160630022006,050160630022006
3003732,2018,1,050160630022008,050160630022008
3575458,2018,1,050160630022008,050160630022008
3844229,2018,1,050160630022008,050160630022008
4066645,2018,1,050160630022008,050160630022008
4086511,2018,1,050160630022008,050160630022008
4513625,2018,1,050160630022008,050160630022008
4545242,2018,1,050160630022008,050160630022008
4073132,2018,1,050160630022009,050160630022009
4252862,2018,1,050160630022010,050160630022010
4303291,2018,1,050160630022010,050160630022010
4325053,2018,1,050160630022010,050160630022010
4471430,2018,0.5,050160630022010,050160630022010
4710725,2018,1,050160630022008,050160630022010
4144532,2018,1,050160630022011,050160630022011
4305444,2018,1,050160630022011,050160630022011
4337303,2018,1,050160630022011,050160630022011
4480232,2018,1,050160630022011,050160630022011
4658143,2018,1,050160630022011,050160630022011
3578136,2018,1,050160630022012,050160630022012
4072242,2018,1,050160630022012,050160630022012
4119508,2018,1,050160630022012,050160630022012
4147159,2018,1,050160630022012,050160630022012
4349260,2018,1,050160630022006,050160630022012
4466651,2018,1,050160630022012,050160630022012
4540486,2018,1,050160630022012,050160630022012
4698408,2018,1,050160630022012,050160630022012
2676941,2018,1,050160640041006,050160640041006
2718231,2018,1,050160640041006,050160640041006
2842909,2018,1,050160640041006,050160640041006
3123515,2018,1,050160640041006,050160640041006
3124960,2018,1,050160640041006,050160640041006
3126294,2018,1,050160640041006,050160640041006
3144730,2018,1,050160640041006,050160640041006
3358553,2018,1,050160640041006,050160640041006
3838314,2018,1,050160640041006,050160640041006
4243378,2018,1,050160640041006,050160640041006
3015031,2018,1,050160640041007,050160640041007
3138269,2018,1,050160640041007,050160640041007
3351319,2018,1,050160640041007,050160640041007
3276363,2018,1,050160640042001,050160640042001
3852994,2018,1,050160640042001,050160640042001
4076000,2018,1,050160640042001,050160640042001
4311357,2018,1,050160640042001,050160640042001
3725260,2018,1,050160640042004,050160640042004
4050371,2018,1,050160640042004,050160640042004
4302266,2018,1,050160640042004,050160640042004
4302653,2018,1,050160640042004,050160640042004
4302654,2018,1,050160640042004,050160640042004
4468040,2018,1,050160640042004,050160640042004
4733406,2018,1,050160640042004,050160640042004
3673056,2018,1,050160640042005,050160640042005
4252114,2018,1,050160640042005,050160640042005
4303360,2018,1,050160640042005,050160640042005
4305906,2018,1,050160640042005,050160640042005
3842271,2018,1,050160640042011,050160640042011
4310632,2018,1,050160640042011,050160640042011
4059810,2018,1,050160640042012,050160640042012
4061844,2018,1,050160640042012,050160640042012
4069227,2018,1,050160640042012,050160640042012
4247803,2018,1,050160640042012,050160640042012
4467343,2018,1,050160640042012,050160640042012
4467375,2018,1,050160640042012,050160640042012
4467376,2018,1,050160640042012,050160640042012
4468179,2018,1,050160640042012,050160640042012
4468751,2018,1,050160640042012,050160640042012
4483322,2018,1,050160640042012,050160640042012
4648513,2018,1,050160640042012,050160640042012
4648772,2018,1,050160640042012,050160640042012
4649324,2018,1,050160640042012,050160640042012
3135726,2018,1,050160670021002,050160670021002
3345912,2018,1,050160670021002,050160670021002
4657569,2018,1,050160670022003,050160670022003
4141293,2018,1,050160680021002,050160680021002
4258711,2018,1,050160680021002,050160680021002
4530789,2018,1,050160680021002,050160680021002
4304494,2018,1,050160680022001,050160680022001
4487804,2018,1,050160680022001,050160680022001
3845097,2018,1,050160680022004,050160680022004
3899257,2018,1,050160680022004,050160680022004
3913592,2018,1,050160680022004,050160680022004
4304801,2018,1,050160680022004,050160680022004
4482879,2018,1,050160680022005,050160680022005
3001407,2018,1,050160690021003,050160690021003
3125583,2018,1,050160690021003,050160690021003
3135098,2018,1,050160690021003,050160690021003
3135795,2018,1,050160690021003,050160690021003
3155712,2018,1,050160690021003,050160690021003
3281171,2018,1,050160690021003,050160690021003
3343249,2018,1,050160690021003,050160690021003
3351829,2018,1,050160690021003,050160690021003
3463094,2018,1,050160690021003,050160690021003
3573070,2018,1,050160690021003,050160690021003
3576304,2018,1,050160690021003,050160690021003
4256930,2018,1,050160690021003,050160690021003
4478370,2018,1,050160690021003,050160690021003
3571257,2018,1,050160690022001,050160690022001
3589922,2018,1,050160690022001,050160690022001
3596724,2018,1,050160690022001,050160690022001
3842050,2018,1,050160690022001,050160690022001
3842078,2018,1,050160690022001,050160690022001
3847199,2018,1,050160690022001,050160690022001
3868430,2018,1,050160690022001,050160690022001
3872853,2018,1,050160690022001,050160690022001
3892972,2018,1,050160690022001,050160690022001
3900243,2018,1,050160690022001,050160690022001
4052169,2018,1,050160690022001,050160690022001
4068924,2018,1,050160690022001,050160690022001
4072573,2018,1,050160690022001,050160690022001
4127025,2018,1,050160690022001,050160690022001
4248727,2018,1,050160690022001,050160690022001
4520664,2018,1,050160690022001,050160690022001
4692962,2018,1,050160690022001,050160690022001
4059970,2018,1,050160690022004,050160690022004
4059971,2018,1,050160690022004,050160690022004
4303515,2018,1,050160690022004,050160690022004
4304192,2018,1,050160690022004,050160690022004
4468470,2018,1,050160690022004,050160690022004
4471519,2018,1,050160690022004,050160690022004
4472383,2018,1,050160690022004,050160690022004
4473990,2018,1,050160690022004,050160690022004
4489059,2018,1,050160690022004,050160690022004
4648093,2018,1,050160690022004,050160690022004
4656375,2018,1,050160690022004,050160690022004
3554260,2018,1,050160710022001,050160710022001
3572799,2018,1,050160710022001,050160710022001
4064745,2018,1,050160710022001,050160710022001
4064760,2018,1,050160710022001,050160710022001
4100496,2018,1,050160710022001,050160710022001
4100496,2018,1,050160710022001,050160710022001
4315271,2018,1,050160710022001,050160710022001
4478547,2018,1,050160710022001,050160710022001
3144990,2018,1,050160720022002,050160720022002
3345882,2018,1,050160720022002,050160720022002
3361424,2018,1,050160720022002,050160720022002
3577995,2018,1,050160720022002,050160720022002
3674033,2018,1,050160720022002,050160720022002
3852391,2018,1,050160720022002,050160720022002
4076294,2018,1,050160720022002,050160720022002
4145488,2018,1,050160720022002,050160720022002
4246906,2018,1,050160720022002,050160720022002
4249747,2018,1,050160720022002,050160720022002
4253246,2018,1,050160720022002,050160720022002
4255735,2018,1,050160720022002,050160720022002
4299397,2018,1,050160720022002,050160720022002
4306612,2018,1,050160720022002,050160720022002
4488772,2018,1,050160720022002,050160720022002
4700929,2018,1,050160720022002,050160720022002
2851267,2018,1,050160720022002,050160730022001
3591772,2018,1,050160730022001,050160730022001
3840667,2018,1,050160730022001,050160730022001
3841897,2018,1,050160730022001,050160730022001
4084367,2018,1,050160730022001,050160730022001
4305134,2018,1,050160730022001,050160730022001
4337642,2018,1,050160730022001,050160730022001
4472416,2018,1,050160730022001,050160730022001
2849025,2018,1,050160735021003,050160735021003
3137831,2018,1,050160735021003,050160735021003
3175065,2018,1,050160735021003,050160735021003
3349744,2018,1,050160735021003,050160735021003
3577138,2018,1,050160735021003,050160735021003
3577158,2018,1,050160735021003,050160735021003
3591359,2018,1,050160735022002,050160735022002
3845264,2018,1,050160735022002,050160735022002
3906039,2018,1,050160735022002,050160735022002
4059456,2018,1,050160735022002,050160735022002
4065824,2018,1,050160735022002,050160735022002
4073575,2018,1,050160735022002,050160735022002
4105865,2018,1,050160735022002,050160735022002
4254787,2018,1,050160735022002,050160735022002
4342151,2018,1,050160735022002,050160735022002
4466466,2018,1,050160735022002,050160735022002
4479031,2018,1,050160735022003,050160735022003
3125577,2018,1,050160740021001,050160740021001
3623963,2018,1,050160740022003,050160740022003
3645102,2018,1,050160740022003,050160740022003
3674381,2018,1,050160740022003,050160740022003
3839750,2018,1,050160740022003,050160740022003
4064245,2018,1,050160740022003,050160740022003
4070238,2018,1,050160740022003,050160740022003
4144004,2018,1,050160740022003,050160740022003
