Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
2847168,2011,1,050160630022009,050160630022009
3145018,2011,1,050160630022009,050160630022009
2661637,2011,1,050160630022009,050160630022009
3257012,2011,1,050160630022009,050160630022012
2395742,2011,1,050160630022010,050160630022010
3044431,2011,1,050160630022010,050160630022010
2847638,2011,1,050160630022010,050160630022010
3010316,2011,0.5,050160630022011,050160630022011
3124514,2011,1,050160630022012,050160630022011
2437227,2011,1,050160630022012,050160630022012
3143963,2011,1,050160630022012,050160630022012
3142613,2011,1,050160630022012,050160630022012
2658256,2011,1,050160630022012,050160630022012
2850504,2011,1,050160630022012,050160630022012
2406374,2011,1,050160630022012,050160630022012
2046848,2011,1,050160640041006,050160640041006
2047174,2011,1,050160640041006,050160640041006
2328664,2011,1,050160640041006,050160640041006
2358190,2011,1,050160640041007,050160640041007
2653466,2011,1,050160640042004,050160640042004
3122644,2011,1,050160640042004,050160640042004
2861599,2011,1,050160640042004,050160640042004
2862822,2011,1,050160640042004,050160640042004
2407792,2011,1,050160640042005,050160640042005
2450602,2011,1,050160640042005,050160640042005
3466615,2011,0.5,050160640042011,050160640042001
3466615,2011,0.5,050160640042011,050160640042011
2445783,2011,1,050160640042011,050160640042011
2653909,2011,1,050160640042011,050160640042011
2432284,2011,1,050160640042011,050160640042011
3131677,2011,1,050160640042011,050160640042011
2933608,2011,1,050160640042011,050160640042011
3131677,2011,0.5,050160640042011,050160640042011
2933608,2011,0.5,050160640042011,050160640042011
3209570,2011,1,050160640042012,050160640042012
3137687,2011,1,050160640042012,050160640042012
2345149,2011,1,050160650041002,050160650041002
2339065,2011,1,050160650041002,050160650041002
2309330,2011,0.2,050160650041002,050160650041002
2309330,2011,1,050160650041002,050160650041002
2708592,2011,1,050160650041002,050160650041002
2077953,2011,1,050160650041002,050160650041002
2371106,2011,1,050160650041002,050160650041002
2343959,2011,1,050160650041002,050160650041002
1635262,2011,1,050160650041002,050160650041002
3223381,2011,1,050160650041002,050160650041002
2330801,2011,1,050160650041002,050160650041002
2318340,2011,1,050160650041002,050160650041002
2402521,2011,1,050160650041002,050160650041002
1635263,2011,1,050160650041002,050160650041002
2309330,2011,0.8,050160650041002,050160650043017
2309330,2011,1,050160650041002,050160650043017
3179501,2011,1,050160650041002,050160650043017
2346981,2011,1,050160650041007,050160650041007
